trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3S-ob_T14,19:52:00,19:52:00,42,5,Uptown - E State - Market,,,2.203,1
3S-ob_T14,19:53:00,19:53:00,43,6,Uptown - E State - Market,,,2.517,1
3S-ob_T14,19:53:00,19:53:00,44,7,Uptown - E State - Market,,,2.864,1
3S-ob_T14,19:54:00,19:54:00,45,8,Uptown - E State - Market,,,3.139,1
3S-ob_T14,19:56:00,19:56:00,37,9,Uptown - E State - Market,,,3.877,1
3S-ob_T14,19:57:00,20:00:00,1,10,Uptown - E State - Market,,,4.27,1
3S-ob_T14,20:01:00,20:01:00,2,11,Uptown - E State - Market,,,4.438,1
3S-ob_T14,20:02:00,20:02:00,3,12,Uptown - E State - Market,,,4.76,1
3S-ob_T14,20:03:00,20:03:00,4,13,Uptown - E State - Market,,,4.946,1
3S-ob_T14,20:04:00,20:04:00,5,14,Uptown - E State - Market,,,5.144,1
3S-ob_T14,20:05:00,20:05:00,6,15,Uptown - E State - Market,,,5.49,1
3S-ob_T14,20:06:00,20:06:00,7,16,Uptown - E State - Market,,,6.156,1
3S-ob_T14,20:07:00,20:07:00,8,17,Uptown - E State - Market,,,6.49,1
3S-ob_T14,20:07:00,20:07:00,9,18,Uptown - E State - Market,,,6.784,1
3S-ob_T14,20:09:00,20:09:00,10,19,Uptown - E State - Market,,,7.64,1
3S-ob_T14,20:12:00,20:12:00,11,20,Uptown - E State - Market,,,8.051,1
3S-ob_T14,20:12:00,20:12:00,12,21,Uptown - E State - Market,,,8.272,1
3S-ob_T14,20:15:00,20:23:00,13,22,Uptown - E State - Market,,,9.012,1
3S-ob_T14,20:24:00,20:24:00,14,23,Uptown - E State - Market,,,9.559,1
3S-ob_T14,20:26:00,20:26:00,18,24,E State - Uptown - Andover,,,10.378,1
3S-ob_T15,20:48:00,20:48:00,38,1,E State - Uptown - Andover,,,0,1
3S-ob_T15,20:49:00,20:49:00,39,2,Uptown - E State - Market,,,0.329,1
3S-ob_T15,20:51:00,20:51:00,40,3,Uptown - E State - Market,,,1.603,1
3S-ob_T15,20:51:00,20:51:00,41,4,Uptown - E State - Market,,,1.761,1
3S-ob_T15,20:52:00,20:52:00,42,5,Uptown - E State - Market,,,2.203,1
3S-ob_T15,20:53:00,20:53:00,43,6,Uptown - E State - Market,,,2.517,1
3S-ob_T15,20:53:00,20:53:00,44,7,Uptown - E State - Market,,,2.864,1
3S-ob_T15,20:54:00,20:54:00,45,8,Uptown - E State - Market,,,3.139,1
3S-ob_T15,20:56:00,20:56:00,37,9,Uptown - E State - Market,,,3.877,1
3S-ob_T15,20:57:00,21:00:00,1,10,Uptown - E State - Market,,,4.27,1
3S-ob_T15,21:01:00,21:01:00,2,11,Uptown - E State - Market,,,4.438,1
3S-ob_T15,21:02:00,21:02:00,3,12,Uptown - E State - Market,,,4.76,1
3S-ob_T15,21:03:00,21:03:00,4,13,Uptown - E State - Market,,,4.946,1
3S-ob_T15,21:04:00,21:04:00,5,14,Uptown - E State - Market,,,5.144,1
3S-ob_T15,21:05:00,21:05:00,6,15,Uptown - E State - Market,,,5.49,1
3S-ob_T15,21:06:00,21:06:00,7,16,Uptown - E State - Market,,,6.156,1
3S-ob_T15,21:07:00,21:07:00,8,17,Uptown - E State - Market,,,6.49,1
3S-ob_T15,21:07:00,21:07:00,9,18,Uptown - E State - Market,,,6.784,1
3S-ob_T15,21:09:00,21:09:00,10,19,Uptown - E State - Market,,,7.64,1
3S-ob_T15,21:12:00,21:12:00,11,20,Uptown - E State - Market,,,8.051,1
3S-ob_T15,21:12:00,21:12:00,12,21,Uptown - E State - Market,,,8.272,1
3S-ob_T15,21:15:00,21:23:00,13,22,Uptown - E State - Market,,,9.012,1
3S-ob_T15,21:24:00,21:24:00,14,23,Uptown - E State - Market,,,9.559,1
3S-ob_T15,21:26:00,21:26:00,18,24,E State - Uptown - Andover,,,10.378,1
3S-ob_T16,21:48:00,21:48:00,38,1,E State - Uptown - Andover,,,0,1
3S-ob_T16,21:49:00,21:49:00,39,2,Uptown - E State - Market,,,0.329,1
3S-ob_T16,21:51:00,21:51:00,40,3,Uptown - E State - Market,,,1.603,1
3S-ob_T16,21:51:00,21:51:00,41,4,Uptown - E State - Market,,,1.761,1
3S-ob_T16,21:52:00,21:52:00,42,5,Uptown - E State - Market,,,2.203,1
3S-ob_T16,21:53:00,21:53:00,43,6,Uptown - E State - Market,,,2.517,1
3S-ob_T16,21:53:00,21:53:00,44,7,Uptown - E State - Market,,,2.864,1
3S-ob_T16,21:54:00,21:54:00,45,8,Uptown - E State - Market,,,3.139,1
3S-ob_T16,21:56:00,21:56:00,37,9,Uptown - E State - Market,,,3.877,1
3S-ib_T01,07:26:00,07:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T01,07:27:00,07:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T01,07:28:00,07:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T01,07:29:00,07:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T01,07:30:00,07:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T01,07:30:00,07:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T01,07:32:00,07:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T01,07:32:00,07:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T01,07:33:00,07:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T01,07:34:00,07:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T01,07:35:00,07:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T01,07:36:00,07:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T01,07:37:00,07:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T01,07:38:00,07:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T01,07:39:00,07:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T01,07:41:00,07:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T01,07:42:00,07:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T01,07:42:00,07:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T01,07:44:00,07:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T01,07:46:00,07:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T01,07:46:00,07:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T01,07:47:00,07:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T01,07:48:00,07:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T02,08:26:00,08:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T02,08:27:00,08:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T02,08:28:00,08:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T02,08:29:00,08:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T02,08:30:00,08:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T02,08:30:00,08:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T02,08:32:00,08:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T02,08:32:00,08:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T02,08:33:00,08:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T02,08:34:00,08:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T02,08:35:00,08:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T02,08:36:00,08:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T02,08:37:00,08:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T02,08:38:00,08:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T02,08:39:00,08:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T02,08:41:00,08:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T02,08:42:00,08:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T02,08:42:00,08:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T02,08:44:00,08:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T02,08:46:00,08:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T02,08:46:00,08:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T02,08:47:00,08:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T02,08:48:00,08:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T03,09:26:00,09:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T03,09:27:00,09:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T03,09:28:00,09:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T03,09:29:00,09:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T03,09:30:00,09:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T03,09:30:00,09:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T03,09:32:00,09:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T03,09:32:00,09:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T03,09:33:00,09:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T03,09:34:00,09:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T03,09:35:00,09:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T03,09:36:00,09:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T03,09:37:00,09:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T03,09:38:00,09:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T03,09:39:00,09:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T03,09:41:00,09:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T03,09:42:00,09:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T03,09:42:00,09:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T03,09:44:00,09:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T03,09:46:00,09:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T03,09:46:00,09:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T03,09:47:00,09:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T03,09:48:00,09:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T04,10:26:00,10:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T04,10:27:00,10:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T04,10:28:00,10:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T04,10:29:00,10:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T04,10:30:00,10:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T04,10:30:00,10:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T04,10:32:00,10:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T04,10:32:00,10:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T04,10:33:00,10:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T04,10:34:00,10:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T04,10:35:00,10:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T04,10:36:00,10:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T04,10:37:00,10:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T04,10:38:00,10:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T04,10:39:00,10:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T04,10:41:00,10:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T04,10:42:00,10:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T04,10:42:00,10:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T04,10:44:00,10:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T04,10:46:00,10:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T04,10:46:00,10:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T04,10:47:00,10:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T04,10:48:00,10:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T05,11:26:00,11:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T05,11:27:00,11:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T05,11:28:00,11:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T05,11:29:00,11:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T05,11:30:00,11:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T05,11:30:00,11:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T05,11:32:00,11:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T05,11:32:00,11:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T05,11:33:00,11:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T05,11:34:00,11:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T05,11:35:00,11:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T05,11:36:00,11:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T05,11:37:00,11:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T05,11:38:00,11:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T05,11:39:00,11:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T05,11:41:00,11:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T05,11:42:00,11:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T05,11:42:00,11:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T05,11:44:00,11:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T05,11:46:00,11:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T05,11:46:00,11:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T05,11:47:00,11:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T05,11:48:00,11:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T06,12:26:00,12:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T06,12:27:00,12:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T06,12:28:00,12:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T06,12:29:00,12:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T06,12:30:00,12:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T06,12:30:00,12:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T06,12:32:00,12:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T06,12:32:00,12:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T06,12:33:00,12:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T06,12:34:00,12:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T06,12:35:00,12:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T06,12:36:00,12:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T06,12:37:00,12:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T06,12:38:00,12:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T06,12:39:00,12:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T06,12:41:00,12:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T06,12:42:00,12:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T06,12:42:00,12:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T06,12:44:00,12:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T06,12:46:00,12:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T06,12:46:00,12:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T06,12:47:00,12:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T06,12:48:00,12:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T07,13:26:00,13:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T07,13:27:00,13:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T07,13:28:00,13:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T07,13:29:00,13:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T07,13:30:00,13:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T07,13:30:00,13:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T07,13:32:00,13:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T07,13:32:00,13:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T07,13:33:00,13:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T07,13:34:00,13:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T07,13:35:00,13:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T07,13:36:00,13:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T07,13:37:00,13:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T07,13:38:00,13:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T07,13:39:00,13:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T07,13:41:00,13:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T07,13:42:00,13:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T07,13:42:00,13:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T07,13:44:00,13:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T07,13:46:00,13:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T07,13:46:00,13:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T07,13:47:00,13:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T07,13:48:00,13:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T08,14:26:00,14:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T08,14:27:00,14:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T08,14:28:00,14:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T08,14:29:00,14:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T08,14:30:00,14:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T08,14:30:00,14:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T08,14:32:00,14:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T08,14:32:00,14:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T08,14:33:00,14:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T08,14:34:00,14:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T08,14:35:00,14:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T08,14:36:00,14:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T08,14:37:00,14:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T08,14:38:00,14:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T08,14:39:00,14:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T08,14:41:00,14:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T08,14:42:00,14:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T08,14:42:00,14:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T08,14:44:00,14:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T08,14:46:00,14:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T08,14:46:00,14:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T08,14:47:00,14:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T08,14:48:00,14:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T09,15:26:00,15:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T09,15:27:00,15:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T09,15:28:00,15:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T09,15:29:00,15:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T09,15:30:00,15:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T09,15:30:00,15:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T09,15:32:00,15:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T09,15:32:00,15:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T09,15:33:00,15:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T09,15:34:00,15:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T09,15:35:00,15:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T09,15:36:00,15:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T09,15:37:00,15:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T09,15:38:00,15:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T09,15:39:00,15:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T09,15:41:00,15:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T09,15:42:00,15:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T09,15:42:00,15:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T09,15:44:00,15:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T09,15:46:00,15:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T09,15:46:00,15:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T09,15:47:00,15:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T09,15:48:00,15:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T10,16:26:00,16:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T10,16:27:00,16:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T10,16:28:00,16:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T10,16:29:00,16:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T10,16:30:00,16:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T10,16:30:00,16:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T10,16:32:00,16:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T10,16:32:00,16:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T10,16:33:00,16:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T10,16:34:00,16:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T10,16:35:00,16:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T10,16:36:00,16:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T10,16:37:00,16:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T10,16:38:00,16:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T10,16:39:00,16:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T10,16:41:00,16:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T10,16:42:00,16:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T10,16:42:00,16:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T10,16:44:00,16:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T10,16:46:00,16:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T10,16:46:00,16:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T10,16:47:00,16:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T10,16:48:00,16:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T11,17:26:00,17:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T11,17:27:00,17:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T11,17:28:00,17:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T11,17:29:00,17:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T11,17:30:00,17:30:00,22,5,E State - Uptown - Andover,,,1.484,1
3S-ib_T11,17:30:00,17:30:00,23,6,E State - Uptown - Andover,,,1.782,1
3S-ib_T11,17:32:00,17:32:00,24,7,E State - Uptown - Andover,,,2.508,1
3S-ib_T11,17:32:00,17:32:00,25,8,E State - Uptown - Andover,,,2.762,1
3S-ib_T11,17:33:00,17:33:00,26,9,E State - Uptown - Andover,,,3.163,1
3S-ib_T11,17:34:00,17:34:00,27,10,E State - Uptown - Andover,,,3.771,1
3S-ib_T11,17:35:00,17:35:00,28,11,E State - Uptown - Andover,,,4.266,1
3S-ib_T11,17:36:00,17:36:00,29,12,E State - Uptown - Andover,,,4.46,1
3S-ib_T11,17:37:00,17:37:00,30,13,E State - Uptown - Andover,,,4.686,1
3S-ib_T11,17:38:00,17:38:00,31,14,E State - Uptown - Andover,,,4.942,1
3S-ib_T11,17:39:00,17:39:00,32,15,E State - Uptown - Andover,,,5.262,1
3S-ib_T11,17:41:00,17:41:00,33,16,E State - Uptown - Andover,,,5.988,1
3S-ib_T11,17:42:00,17:42:00,46,17,E State - Uptown - Andover,,,6.24,1
3S-ib_T11,17:42:00,17:42:00,47,18,E State - Uptown - Andover,,,6.536,1
3S-ib_T11,17:44:00,17:44:00,48,19,E State - Uptown - Andover,,,6.975,1
3S-ib_T11,17:46:00,17:46:00,49,20,E State - Uptown - Andover,,,7.823,1
3S-ib_T11,17:46:00,17:46:00,50,21,E State - Uptown - Andover,,,8.228,1
3S-ib_T11,17:47:00,17:47:00,51,22,E State - Uptown - Andover,,,8.45,1
3S-ib_T11,17:48:00,17:48:00,38,23,E State - Uptown - Andover,,,9.967,1
3S-ib_T12,18:26:00,18:26:00,18,1,E State - Uptown - Andover,,,0,1
3S-ib_T12,18:27:00,18:27:00,19,2,E State - Uptown - Andover,,,0.438,1
3S-ib_T12,18:28:00,18:28:00,20,3,E State - Uptown - Andover,,,0.816,1
3S-ib_T12,18:29:00,18:29:00,21,4,E State - Uptown - Andover,,,1.185,1
3S-ib_T12,18:30:00,18:30:00,22,5,E State - Uptown - Andover,,,1.484,1
