trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
ASPO1025,18:47:00,18:47:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1025,18:48:00,18:48:00,ASPO551,6,Centro Martini,0,0,
ASPO1025,18:49:00,18:49:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1025,18:50:00,18:50:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1025,18:50:00,18:50:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1025,18:51:00,18:51:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1025,18:52:00,18:52:00,ASPO105,11,Mameli 6,0,0,
ASPO1025,18:53:00,18:53:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1025,18:54:00,18:54:00,ASPO107,13,Via Roma,0,0,
ASPO1025,18:55:00,18:55:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1025,18:56:00,18:56:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1025,18:57:00,18:57:00,ASPO802,16,Via Germania 370,0,0,
ASPO1025,18:58:00,18:58:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1025,18:58:00,18:58:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1025,18:59:00,18:59:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1025,18:59:00,18:59:00,ASPO806,20,Campobasso parco,0,0,
ASPO1025,19:00:00,19:00:00,ASPO855,21,Via Messico,0,0,
ASPO1025,19:01:00,19:01:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1025,19:02:00,19:02:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1025,19:02:00,19:02:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1025,19:03:00,19:03:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1025,19:03:00,19:03:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1025,19:04:00,19:04:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1025,19:04:00,19:04:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1025,19:05:00,19:05:00,ASPO815,29,Via Mestre,0,0,
ASPO1025,19:07:00,19:07:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1025,19:08:00,19:08:00,ASPO892,31,San Nicola,0,0,
ASPO1026,16:45:00,16:45:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1026,16:45:00,16:45:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1026,16:46:00,16:46:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1026,16:47:00,16:47:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1026,16:47:00,16:47:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1026,16:48:00,16:48:00,ASPO551,6,Centro Martini,0,0,
ASPO1026,16:49:00,16:49:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1026,16:50:00,16:50:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1026,16:50:00,16:50:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1026,16:51:00,16:51:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1026,16:52:00,16:52:00,ASPO105,11,Mameli 6,0,0,
ASPO1026,16:53:00,16:53:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1026,16:54:00,16:54:00,ASPO107,13,Via Roma,0,0,
ASPO1026,16:55:00,16:55:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1026,16:56:00,16:56:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1026,16:57:00,16:57:00,ASPO802,16,Via Germania 370,0,0,
ASPO1026,16:58:00,16:58:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1026,16:58:00,16:58:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1026,16:59:00,16:59:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1026,16:59:00,16:59:00,ASPO806,20,Campobasso parco,0,0,
ASPO1026,17:00:00,17:00:00,ASPO855,21,Via Messico,0,0,
ASPO1026,17:01:00,17:01:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1026,17:02:00,17:02:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1026,17:02:00,17:02:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1026,17:03:00,17:03:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1026,17:03:00,17:03:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1026,17:04:00,17:04:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1026,17:04:00,17:04:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1026,17:05:00,17:05:00,ASPO815,29,Via Mestre,0,0,
ASPO1026,17:07:00,17:07:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1026,17:08:00,17:08:00,ASPO892,31,San Nicola,0,0,
ASPO1027,15:15:00,15:15:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1027,15:15:00,15:15:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1027,15:16:00,15:16:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1027,15:17:00,15:17:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1027,15:17:00,15:17:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1027,15:18:00,15:18:00,ASPO551,6,Centro Martini,0,0,
ASPO1027,15:19:00,15:19:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1027,15:20:00,15:20:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1027,15:20:00,15:20:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1027,15:21:00,15:21:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1027,15:22:00,15:22:00,ASPO105,11,Mameli 6,0,0,
ASPO1027,15:23:00,15:23:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1027,15:24:00,15:24:00,ASPO107,13,Via Roma,0,0,
ASPO1027,15:25:00,15:25:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1027,15:26:00,15:26:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1027,15:27:00,15:27:00,ASPO802,16,Via Germania 370,0,0,
ASPO1027,15:28:00,15:28:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1027,15:28:00,15:28:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1027,15:29:00,15:29:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1027,15:29:00,15:29:00,ASPO806,20,Campobasso parco,0,0,
ASPO1027,15:30:00,15:30:00,ASPO855,21,Via Messico,0,0,
ASPO1027,15:31:00,15:31:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1027,15:32:00,15:32:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1027,15:32:00,15:32:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1027,15:33:00,15:33:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1027,15:33:00,15:33:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1027,15:34:00,15:34:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1027,15:34:00,15:34:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1027,15:35:00,15:35:00,ASPO815,29,Via Mestre,0,0,
ASPO1027,15:37:00,15:37:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1027,15:38:00,15:38:00,ASPO892,31,San Nicola,0,0,
ASPO1028,18:15:00,18:15:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1028,18:15:00,18:15:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1028,18:16:00,18:16:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1028,18:17:00,18:17:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1028,18:17:00,18:17:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1028,18:18:00,18:18:00,ASPO551,6,Centro Martini,0,0,
ASPO1028,18:19:00,18:19:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1028,18:20:00,18:20:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1028,18:20:00,18:20:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1028,18:21:00,18:21:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1028,18:22:00,18:22:00,ASPO105,11,Mameli 6,0,0,
ASPO1028,18:23:00,18:23:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1028,18:24:00,18:24:00,ASPO107,13,Via Roma,0,0,
ASPO1028,18:25:00,18:25:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1028,18:26:00,18:26:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1028,18:27:00,18:27:00,ASPO802,16,Via Germania 370,0,0,
ASPO1028,18:28:00,18:28:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1028,18:28:00,18:28:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1028,18:29:00,18:29:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1028,18:29:00,18:29:00,ASPO806,20,Campobasso parco,0,0,
ASPO1028,18:30:00,18:30:00,ASPO855,21,Via Messico,0,0,
ASPO1028,18:31:00,18:31:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1028,18:32:00,18:32:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1028,18:32:00,18:32:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1028,18:33:00,18:33:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1028,18:33:00,18:33:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1028,18:34:00,18:34:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1028,18:34:00,18:34:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1028,18:35:00,18:35:00,ASPO815,29,Via Mestre,0,0,
ASPO1028,18:37:00,18:37:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1028,18:38:00,18:38:00,ASPO892,31,San Nicola,0,0,
ASPO1029,16:15:00,16:15:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1029,16:15:00,16:15:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1029,16:16:00,16:16:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1029,16:17:00,16:17:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1029,16:17:00,16:17:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1029,16:18:00,16:18:00,ASPO551,6,Centro Martini,0,0,
ASPO1029,16:19:00,16:19:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1029,16:20:00,16:20:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1029,16:20:00,16:20:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1029,16:21:00,16:21:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1029,16:22:00,16:22:00,ASPO105,11,Mameli 6,0,0,
ASPO1029,16:23:00,16:23:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1029,16:24:00,16:24:00,ASPO107,13,Via Roma,0,0,
ASPO1029,16:25:00,16:25:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1029,16:26:00,16:26:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1029,16:27:00,16:27:00,ASPO802,16,Via Germania 370,0,0,
ASPO1029,16:28:00,16:28:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1029,16:28:00,16:28:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1029,16:29:00,16:29:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1029,16:29:00,16:29:00,ASPO806,20,Campobasso parco,0,0,
ASPO1029,16:30:00,16:30:00,ASPO855,21,Via Messico,0,0,
ASPO1029,16:31:00,16:31:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1029,16:32:00,16:32:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1029,16:32:00,16:32:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1029,16:33:00,16:33:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1029,16:33:00,16:33:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1029,16:34:00,16:34:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1029,16:34:00,16:34:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1029,16:35:00,16:35:00,ASPO815,29,Via Mestre,0,0,
ASPO1029,16:37:00,16:37:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1029,16:38:00,16:38:00,ASPO892,31,San Nicola,0,0,
ASPO103,8:10:00,8:10:00,ASPO391,1,V.le A.Moro 511,0,0,
ASPO103,8:10:00,8:10:00,ASPO364,2,A.Moro fr. V.Cairo,0,0,
ASPO103,8:11:00,8:11:00,ASPO363,3,A.Moro Minda Noa,0,0,
ASPO103,8:11:00,8:11:00,ASPO362,4,V.le A.Moro 409,0,0,
ASPO103,8:12:00,8:12:00,ASPO361,5,A.Moro fr.popolari,0,0,
ASPO103,8:12:00,8:12:00,ASPO360,6,V.le A.Moro fr.ENI,0,0,
ASPO103,8:13:00,8:13:00,ASPO359,7,A.Moro Romagnolo,0,0,
ASPO103,8:13:00,8:13:00,ASPO358,8,V.le A.Moro fr.252,0,0,
ASPO103,8:14:00,8:14:00,ASPO357,9,V.le A.Moro 245,0,0,
ASPO103,8:14:00,8:14:00,ASPO356,10,V.le A.Moro 227,0,0,
ASPO103,8:15:00,8:15:00,ASPO355,11,A.Moro 181 bartolo,0,0,
ASPO103,8:16:00,8:16:00,ASPO354,12,V.le A.Moro 137,0,0,
ASPO103,8:17:00,8:17:00,ASPO353,13,V.le A.Moro 87,0,0,
ASPO103,8:17:00,8:17:00,ASPO352,14,A.Moro fr.Ospedale,0,0,
ASPO103,8:18:00,8:18:00,ASPO351,15,Centro Martini,0,0,
ASPO103,8:19:00,8:19:00,ASPO101,16,D'Annunzio CC,0,0,
ASPO103,8:20:00,8:20:00,ASPO102,17,D'Annunzio fr.FS,0,0,
ASPO103,8:20:00,8:20:00,ASPO103,18,Necropoli S.Simplicio,0,0,
ASPO103,8:21:00,8:21:00,ASPO104,19,Via Brigata Sassari,0,0,
ASPO103,8:21:00,8:21:00,ASPO601,20,Barcellona V.Rossini,0,0,
ASPO103,8:22:00,8:22:00,ASPO602,21,Barcellona Porpora,0,0,
ASPO103,8:23:00,8:23:00,ASPO605,22,Barcellona fr.Nassiria,0,0,
ASPO103,8:23:00,8:23:00,ASPO606,23,Via Barcellona V.Caro,0,0,
ASPO103,8:24:00,8:24:00,ASPO607,24,Via De Sanctis,0,0,
ASPO103,8:25:00,8:25:00,ASPO608,25,Via Correggio V.Corelli,0,0,
ASPO103,8:25:00,8:25:00,ASPO609,26,Via Correggio Gregorio,0,0,
ASPO103,8:26:00,8:26:00,ASPO610,27,Via Vesuvio,0,0,
ASPO103,8:26:00,8:26:00,ASPO611,28,V.Vitt. Veneto fr.ENI,0,0,
ASPO103,8:27:00,8:27:00,ASPO612,29,V.Vitt. Veneto V.Emilia,0,0,
ASPO103,8:28:00,8:28:00,ASPO613,30,V.Vitt. Veneto A.Adige,0,0,
ASPO103,8:28:00,8:28:00,ASPO614,31,Vitt. Veneto Campania,0,0,
ASPO103,8:29:00,8:29:00,ASPO615,32,V.Vitt. Veneto fr.V.Toti,0,0,
ASPO103,8:29:00,8:29:00,ASPO616,33,V.Vitt. Veneto fr.V.Diaz,0,0,
ASPO103,8:30:00,8:30:00,ASPO617,34,Mameli 6,0,0,
ASPO103,8:30:00,8:30:00,ASPO106,35,Mameli Casermette,0,0,
ASPO103,8:31:00,8:31:00,ASPO107,36,Via Roma,0,0,
ASPO103,8:32:00,8:32:00,ASPO108,37,Via Roma p.zzo Pinna,0,0,
ASPO103,8:32:00,8:32:00,ASPO820,38,Via Lituania Pescheria,0,0,
ASPO103,8:33:00,8:33:00,ASPO816,39,Via Imperia,0,0,
ASPO103,8:34:00,8:34:00,ASPO817,40,Via Imperia,0,0,
ASPO103,8:34:00,8:34:00,ASPO818,41,Via Vicenza SISA,0,0,
ASPO103,8:35:00,8:35:00,ASPO813,42,Via Vicenza V.Asti,0,0,
ASPO103,8:35:00,8:35:00,ASPO814,43,Via Venafiorita ex trib.,0,0,
ASPO103,8:36:00,8:36:00,ASPO815,44,Via Mestre,0,0,
ASPO103,8:37:00,8:37:00,ASPO825,45,Via Modena V.Parma,0,0,
ASPO103,8:38:00,8:38:00,ASPO826,46,Via Modena fr. Jesolo,0,0,
ASPO103,8:38:00,8:38:00,ASPO827,47,Via Modena,0,0,
ASPO103,8:39:00,8:39:00,ASPO828,48,Sa Marinedda,0,0,
ASPO103,8:39:00,8:39:00,ASPO893,49,Basa,0,0,
ASPO1030,10:15:00,10:15:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1030,10:15:00,10:15:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1030,10:16:00,10:16:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1030,10:17:00,10:17:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1030,10:17:00,10:17:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1030,10:18:00,10:18:00,ASPO551,6,Centro Martini,0,0,
ASPO1030,10:19:00,10:19:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1030,10:19:00,10:19:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1030,10:20:00,10:20:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1030,10:21:00,10:21:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1030,10:22:00,10:22:00,ASPO105,11,Mameli 6,0,0,
ASPO1030,10:22:00,10:22:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1030,10:23:00,10:23:00,ASPO107,13,Via Roma,0,0,
ASPO1030,10:24:00,10:24:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1030,10:25:00,10:25:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1030,10:26:00,10:26:00,ASPO802,16,Via Germania 370,0,0,
ASPO1030,10:27:00,10:27:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1030,10:27:00,10:27:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1030,10:28:00,10:28:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1030,10:28:00,10:28:00,ASPO806,20,Campobasso parco,0,0,
ASPO1030,10:28:00,10:28:00,ASPO855,21,Via Messico,0,0,
ASPO1030,10:30:00,10:30:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1030,10:30:00,10:30:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1030,10:32:00,10:32:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1030,10:32:00,10:32:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1030,10:33:00,10:33:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1030,10:33:00,10:33:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1030,10:34:00,10:34:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1030,10:34:00,10:34:00,ASPO815,29,Via Mestre,0,0,
ASPO1030,10:35:00,10:35:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1030,10:36:00,10:36:00,ASPO892,31,San Nicola,0,0,
ASPO1031,17:45:00,17:45:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1031,17:45:00,17:45:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1031,17:46:00,17:46:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1031,17:47:00,17:47:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1031,17:47:00,17:47:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1031,17:48:00,17:48:00,ASPO551,6,Centro Martini,0,0,
ASPO1031,17:49:00,17:49:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1031,17:49:00,17:49:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1031,17:50:00,17:50:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1031,17:51:00,17:51:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1031,17:52:00,17:52:00,ASPO105,11,Mameli 6,0,0,
ASPO1031,17:52:00,17:52:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1031,17:53:00,17:53:00,ASPO107,13,Via Roma,0,0,
ASPO1031,17:54:00,17:54:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1031,17:55:00,17:55:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1031,17:56:00,17:56:00,ASPO802,16,Via Germania 370,0,0,
ASPO1031,17:57:00,17:57:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1031,17:57:00,17:57:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1031,17:58:00,17:58:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1031,17:58:00,17:58:00,ASPO806,20,Campobasso parco,0,0,
ASPO1031,17:58:00,17:58:00,ASPO855,21,Via Messico,0,0,
ASPO1031,18:00:00,18:00:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1031,18:00:00,18:00:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1031,18:02:00,18:02:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1031,18:02:00,18:02:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1031,18:03:00,18:03:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1031,18:03:00,18:03:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1031,18:04:00,18:04:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1031,18:04:00,18:04:00,ASPO815,29,Via Mestre,0,0,
ASPO1031,18:05:00,18:05:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1031,18:06:00,18:06:00,ASPO892,31,San Nicola,0,0,
ASPO1032,11:15:00,11:15:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1032,11:15:00,11:15:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1032,11:16:00,11:16:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1032,11:17:00,11:17:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1032,11:17:00,11:17:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1032,11:18:00,11:18:00,ASPO551,6,Centro Martini,0,0,
ASPO1032,11:19:00,11:19:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1032,11:19:00,11:19:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1032,11:20:00,11:20:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1032,11:21:00,11:21:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1032,11:22:00,11:22:00,ASPO105,11,Mameli 6,0,0,
ASPO1032,11:22:00,11:22:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1032,11:23:00,11:23:00,ASPO107,13,Via Roma,0,0,
ASPO1032,11:24:00,11:24:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1032,11:25:00,11:25:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1032,11:26:00,11:26:00,ASPO802,16,Via Germania 370,0,0,
ASPO1032,11:27:00,11:27:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1032,11:27:00,11:27:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1032,11:28:00,11:28:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1032,11:28:00,11:28:00,ASPO806,20,Campobasso parco,0,0,
ASPO1032,11:28:00,11:28:00,ASPO855,21,Via Messico,0,0,
ASPO1032,11:30:00,11:30:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1032,11:30:00,11:30:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1032,11:32:00,11:32:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1032,11:32:00,11:32:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1032,11:33:00,11:33:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1032,11:33:00,11:33:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1032,11:34:00,11:34:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1032,11:34:00,11:34:00,ASPO815,29,Via Mestre,0,0,
ASPO1032,11:35:00,11:35:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1032,11:36:00,11:36:00,ASPO892,31,San Nicola,0,0,
ASPO1033,17:15:00,17:15:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1033,17:15:00,17:15:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1033,17:16:00,17:16:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1033,17:17:00,17:17:00,ASPO553,4,Via Galvani fr. 78,0,0,
ASPO1033,17:17:00,17:17:00,ASPO552,5,Via Galvani fr. 14,0,0,
ASPO1033,17:18:00,17:18:00,ASPO551,6,Centro Martini,0,0,
ASPO1033,17:19:00,17:19:00,ASPO101,7,D'Annunzio CC,0,0,
ASPO1033,17:19:00,17:19:00,ASPO102,8,D'Annunzio fr.FS,0,0,
ASPO1033,17:20:00,17:20:00,ASPO103,9,Necropoli S.Simplicio,0,0,
ASPO1033,17:21:00,17:21:00,ASPO104,10,Via San Simplicio,0,0,
ASPO1033,17:22:00,17:22:00,ASPO105,11,Mameli 6,0,0,
ASPO1033,17:22:00,17:22:00,ASPO106,12,Mameli Casermette,0,0,
ASPO1033,17:23:00,17:23:00,ASPO107,13,Via Roma,0,0,
ASPO1033,17:24:00,17:24:00,ASPO108,14,Via Ungheria Nespoli,0,0,
ASPO1033,17:25:00,17:25:00,ASPO801,15,Via Ungheria Nespoli,0,0,
ASPO1033,17:26:00,17:26:00,ASPO802,16,Via Germania 370,0,0,
ASPO1033,17:27:00,17:27:00,ASPO803,17,Via Gran Bretagna,0,0,
ASPO1033,17:27:00,17:27:00,ASPO804,18,La Spezia 2a fr.parco,0,0,
ASPO1033,17:28:00,17:28:00,ASPO807,19,La Spezia 1a fr.parco,0,0,
ASPO1033,17:28:00,17:28:00,ASPO806,20,Campobasso parco,0,0,
ASPO1033,17:28:00,17:28:00,ASPO855,21,Via Messico,0,0,
ASPO1033,17:30:00,17:30:00,ASPO808,22,Via Belluno 55/57,0,0,
ASPO1033,17:30:00,17:30:00,ASPO809,23,Via Faenza 40,0,0,
ASPO1033,17:32:00,17:32:00,ASPO810,24,Via Faenza 78,0,0,
ASPO1033,17:32:00,17:32:00,ASPO811,25,Via Vicenza tecnico,0,0,
ASPO1033,17:33:00,17:33:00,ASPO812,26,Via Vicenza SISA,0,0,
ASPO1033,17:33:00,17:33:00,ASPO813,27,Via Vicenza V.Asti,0,0,
ASPO1033,17:34:00,17:34:00,ASPO814,28,Via Venafiorita ex trib.,0,0,
ASPO1033,17:34:00,17:34:00,ASPO815,29,Via Mestre,0,0,
ASPO1033,17:35:00,17:35:00,ASPO825,30,Poltu Quadu,0,0,
ASPO1033,17:36:00,17:36:00,ASPO892,31,San Nicola,0,0,
ASPO1034,15:45:00,15:45:00,ASPO591,1,Via Petta fr. 60,0,0,
ASPO1034,15:45:00,15:45:00,ASPO555,2,Petta Croce Bianca,0,0,
ASPO1034,15:46:00,15:46:00,ASPO554,3,Via Galvani F.Noce,0,0,
ASPO1034,15:47:00,15:47:00,ASPO553,4,Via Galvani fr. 78,0,0,
