trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_1367412_b_30612_tn_2,07:19:00,07:19:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_2,07:23:00,07:23:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_2,07:25:00,07:25:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_2,07:26:00,07:26:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_2,07:28:00,07:28:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_2,07:30:00,07:30:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_2,07:32:00,07:32:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:19:00,16:19:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:20:00,16:20:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:22:00,16:22:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:26:00,16:26:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:27:00,16:27:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:31:00,16:31:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:32:00,16:32:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:36:00,16:36:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:37:00,16:37:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:41:00,16:41:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:43:00,16:43:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:44:00,16:44:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:46:00,16:46:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:48:00,16:48:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_20,16:50:00,16:50:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,16:50:00,16:50:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,16:51:00,16:51:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,16:53:00,16:53:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,16:57:00,16:57:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,16:58:00,16:58:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:02:00,17:02:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:03:00,17:03:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:07:00,17:07:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:08:00,17:08:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:12:00,17:12:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:14:00,17:14:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:15:00,17:15:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:17:00,17:17:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:19:00,17:19:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_21,17:21:00,17:21:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:21:00,17:21:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:22:00,17:22:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:24:00,17:24:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:28:00,17:28:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:29:00,17:29:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:33:00,17:33:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:34:00,17:34:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:38:00,17:38:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:39:00,17:39:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:43:00,17:43:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:45:00,17:45:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:46:00,17:46:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:48:00,17:48:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:50:00,17:50:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_22,17:52:00,17:52:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,17:52:00,17:52:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,17:53:00,17:53:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,17:55:00,17:55:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,17:59:00,17:59:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:00:00,18:00:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:04:00,18:04:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:05:00,18:05:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:09:00,18:09:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:10:00,18:10:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:14:00,18:14:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:16:00,18:16:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:17:00,18:17:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:19:00,18:19:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:21:00,18:21:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_23,18:23:00,18:23:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:23:00,18:23:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:24:00,18:24:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:26:00,18:26:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:30:00,18:30:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:31:00,18:31:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:35:00,18:35:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:36:00,18:36:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:40:00,18:40:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:41:00,18:41:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:45:00,18:45:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:47:00,18:47:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:48:00,18:48:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:50:00,18:50:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:52:00,18:52:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_24,18:54:00,18:54:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,18:54:00,18:54:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,18:55:00,18:55:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,18:57:00,18:57:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:01:00,19:01:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:02:00,19:02:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:06:00,19:06:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:07:00,19:07:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:11:00,19:11:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:12:00,19:12:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:16:00,19:16:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:18:00,19:18:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:19:00,19:19:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:21:00,19:21:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:23:00,19:23:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_25,19:25:00,19:25:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:32:00,07:32:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:33:00,07:33:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:35:00,07:35:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:39:00,07:39:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:40:00,07:40:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:44:00,07:44:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:45:00,07:45:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:49:00,07:49:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:50:00,07:50:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:54:00,07:54:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:56:00,07:56:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:57:00,07:57:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,07:59:00,07:59:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,08:01:00,08:01:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_3,08:03:00,08:03:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:03:00,08:03:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:04:00,08:04:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:06:00,08:06:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:10:00,08:10:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:11:00,08:11:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:15:00,08:15:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:16:00,08:16:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:20:00,08:20:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:21:00,08:21:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:25:00,08:25:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:27:00,08:27:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:28:00,08:28:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:30:00,08:30:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:32:00,08:32:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_4,08:34:00,08:34:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:34:00,08:34:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:35:00,08:35:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:37:00,08:37:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:41:00,08:41:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:42:00,08:42:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:46:00,08:46:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:47:00,08:47:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:51:00,08:51:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:52:00,08:52:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:56:00,08:56:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:58:00,08:58:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,08:59:00,08:59:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,09:01:00,09:01:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,09:03:00,09:03:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_5,09:05:00,09:05:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:05:00,09:05:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:06:00,09:06:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:08:00,09:08:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:12:00,09:12:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:13:00,09:13:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:17:00,09:17:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:18:00,09:18:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:22:00,09:22:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:23:00,09:23:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:27:00,09:27:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:29:00,09:29:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:30:00,09:30:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:32:00,09:32:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:34:00,09:34:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_6,09:36:00,09:36:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:36:00,09:36:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:37:00,09:37:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:39:00,09:39:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:43:00,09:43:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:44:00,09:44:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:48:00,09:48:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:49:00,09:49:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:53:00,09:53:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:54:00,09:54:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,09:58:00,09:58:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,10:00:00,10:00:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,10:01:00,10:01:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,10:03:00,10:03:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,10:05:00,10:05:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_7,10:07:00,10:07:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:07:00,10:07:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:08:00,10:08:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:10:00,10:10:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:14:00,10:14:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:15:00,10:15:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:19:00,10:19:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:20:00,10:20:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:24:00,10:24:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:25:00,10:25:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:29:00,10:29:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:31:00,10:31:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:32:00,10:32:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:34:00,10:34:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:36:00,10:36:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_8,10:38:00,10:38:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:38:00,10:38:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:39:00,10:39:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:41:00,10:41:00,2384135,3,,0,0,535.686722867643,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:45:00,10:45:00,2384139,4,,0,0,935.131906217983,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:46:00,10:46:00,2751960,5,,0,0,1189.29441213341,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:50:00,10:50:00,2574495,6,,0,0,1712.5757796042,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:51:00,10:51:00,2384174,7,,0,0,1946.45253926859,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:55:00,10:55:00,2384138,8,,0,0,2151.34258624424,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,10:56:00,10:56:00,2384131,9,,0,0,2418.35056928809,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,11:00:00,11:00:00,2384170,10,,0,0,2836.21182870855,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,11:02:00,11:02:00,2384164,11,,0,0,3188.19634466883,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,11:03:00,11:03:00,2384128,12,,0,0,3387.24824604475,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,11:05:00,11:05:00,2384167,13,,0,0,3593.28428791763,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,11:07:00,11:07:00,2574450,14,,0,0,3938.42374631113,0,,,,,1,1,,,,,,,,
t_1367412_b_30612_tn_9,11:09:00,11:09:00,2384126,15,,0,0,4252.27553242,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:30:00,06:30:00,2384126,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:31:00,06:31:00,2384166,2,,0,0,281.767775036468,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:34:00,06:34:00,2384154,3,,0,0,803.647509708825,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:36:00,06:36:00,2384155,4,,0,0,999.004133442488,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:38:00,06:38:00,2384168,5,,0,0,1146.77156137426,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:40:00,06:40:00,2384141,6,,0,0,1557.74491697073,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:42:00,06:42:00,2384122,7,,0,0,1948.61155177521,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:44:00,06:44:00,2574494,8,,0,0,2327.13178973831,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:48:00,06:48:00,2384136,9,,0,0,2868.35346122144,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:50:00,06:50:00,2384173,10,,0,0,3133.96448211657,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:51:00,06:51:00,2384134,11,,0,0,3372.52411482387,0,,,,,1,1,,,,,,,,
t_1367413_b_29741_tn_1,06:54:00,06:54:00,2574496,12,,0,0,3899.11722301853,0,,,,,1,1,,,,,,,,
