stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
9840,9840,1st North St & Lemoyne Ave,,43.073877,-76.160069,,,,,,0
9841,9841,1st North St & Wolf St,,43.074505,-76.161586,,,,,,0
9842,9842,1st North St & Hiawatha Blvd,,43.075106,-76.163079,,,,,,0
9843,9843,Tex Simone Dr & NBT Bank Pkwy,,43.07619,-76.164461,,,,,,0
9846,9846,Juneway Dr & Thornwood Dr,,43.107428,-76.180529,,,,,,0
9848,9848,Limestone Dr & Larkin St,,43.106659,-76.182728,,,,,,0
9851,9851,NBT Bank Pkwy & Tex Simone Dr,,43.076199,-76.164646,,,,,,0
9852,9852,Tex Simone Dr & Hiawatha Blvd,,43.07516,-76.163338,,,,,,0
9853,9853,1st North St & Wolf St,,43.074532,-76.161845,,,,,,0
9854,9854,1st North St & Lemoyne Ave,,43.073922,-76.160328,,,,,,0
9855,9855,1st North St & Bear St,,43.073303,-76.158785,,,,,,0
9856,9856,1st North St & Turtle St,,43.072703,-76.15728,,,,,,0
9857,9857,E Fayette St & Maple St,,43.048353,-76.125671,,,,,,0
9858,9858,Columbus Ave & Erie Blvd E,,43.049235,-76.121486,,,,,,0
9861,9861,Kirkville Rd & Washburn Dr,,43.075538,-76.074551,,,,,,0
9862,9862,Kirkville Rd & Greentree Dr,,43.075486,-76.075848,,,,,,0
9863,9863,S Franklin St & W Washington St,,43.049854,-76.155483,,,,,,0
9864,9864,S Midler Ave & Northcliffe Rd,S MIDLER AVE & NORTHCLIFFE RD,43.066524,-76.104964,,,,,,0
9865,9865,S Midler Ave & Glencove Rd,S MIDLER AVE & GLENCOVE RD,43.064276,-76.104759,,,,,,0
9866,9866,S Midler Ave & Sunnycrest Rd,S MIDLER AVE & SUNNYCREST RD,43.06202,-76.104578,,,,,,0
9867,9867,S Midler Ave & Caleb Ave,S MIDLER AVE & CALEB AVE,43.060185,-76.104409,,,,,,0
9872,9872,Vine Street & Henry Clay Blvd - Flag Stop,,43.118246,-76.186237,,,,,,0
9887,9887,N Townsend St & Hickory St,,43.05513,-76.147171,,,,,,0
9890,9890,Mercy Apartments,THORNTON AVE & ARCH ST,42.918663,-76.579601,,,,,,0
9891,9891,Finger Lakes Mall,,42.931262,-76.611471,,,,,,0
9893,9893,Mercy Apartments Farside,,42.918673,-76.579379,,,,,,0
9895,9895,Cayuga Community College,,42.943276,-76.543026,,,,,,0
9897,9897,Walmart - Auburn,,42.954536,-76.547449,,,,,,0
9900,9900,Brogan Manor Auburn,,42.94669,-76.578849,,,,,,0
9901,9901,York St & N Division St,,42.952533,-76.586727,,,,,,0
9903,9903,Auburn Boces on Allen St,,42.942155,-76.588056,,,,,,0
9904,9904,Casey School on Pulaski Street,,42.940721,-76.581777,,,,,,0
9905,9905,Aurelius Ave & Clark St,,42.932701,-76.589019,,,,,,0
9907,9907,Clark St & Aurelius Ave,,42.932629,-76.588834,,,,,,0
9908,9908,N Division St & York St,,42.95213,-76.586787,,,,,,0
9909,9909,Clark St & Aurelius Ave,,42.932521,-76.589228,,,,,,0
9912,9912,Pulaski St & Rock Ave,,42.941179,-76.57058,,,,,,0
9916,9916,Pulaski St & Rock Ave,,42.941125,-76.570887,,,,,,0
9918,9918,Lemoyne Manor on Old Liverpool Rd,,43.092123,-76.19304,,,,,,0
9926,9926,Syracuse Academy of Science,,43.052367,-76.179804,,,,,,0
9928,9928,Irving Ave & Van Buren St,,43.037809,-76.138287,,,,,,0
9932,9932,Castle St & S Salina St,,43.033081,-76.14872,,,,,,0
9978,9978,Lally Athletics Complex,,43.025195,-76.127809,,,,,,0
9992,9992,Sims Dr & Forestry Dr,,43.035496,-76.134479,,,,,,0
10001,10001,OCC - Mawhinney Hall,,43.006595,-76.201666,,,,,,0
10014,10014,Grand Ave & Fay Rd NE,,43.031583,-76.21237,,,,,,0
10042,10042,Dwight Park,,43.112324,-76.250842,,,,,,0
10043,10043,Dwight Park,,43.112995,-76.252189,,,,,,0
10044,10044,Dwight Park,,43.112234,-76.253893,,,,,,0
10045,10045,Dwight Park,,43.111008,-76.253164,,,,,,0
10051,10051,7th North & Elwood Davis,,43.098394,-76.180241,,,,,,0
10058,10058,Stonedale Dr & New Hope E,,43.147308,-76.183382,,,,,,0
10059,10059,New Hope E & Majestic Dr,,43.145786,-76.182395,,,,,,0
10061,10061,Majestic Dr & Wetzel Rd,,43.149402,-76.18055,,,,,,0
10062,10062,Cedarpost Rd & Farmstead Rd,,43.126187,-76.168206,,,,,,0
10064,10064,W Taft Rd & Janus Park Dr,,43.121716,-76.163467,,,,,,0
10065,10065,North Medical W & Janus Park stop,,43.120901,-76.16311,,,,,,0
10071,10071,Cortland Ave & Oxford St,,43.034078,-76.151964,,,,,,0
10076,10076,Valley Dr & Dorwin Ave,,42.985417,-76.155051,,,,,,0
10077,10077,Dorwin Ave & Brookside Dr,,42.98518,-76.149479,,,,,,0
10078,10078,Dorwin Ave & Ida Ave,,42.985268,-76.14705,,,,,,0
10079,10079,Dorwin Ave & S Salina St,,42.985364,-76.143832,,,,,,0
10086,10086,Dorwin Ave & Ida Ave,,42.985304,-76.147038,,,,,,0
10087,10087,Dorwin Ave & Brookside Dr,,42.985207,-76.149664,,,,,,0
10088,10088,Dorwin Ave & Valley Dr,,42.985363,-76.154928,,,,,,0
10089,10089,Valley Dr & Crafton Ave,,42.991914,-76.15233,,,,,,0
10091,10091,College Place,,43.038116,-76.131476,,,,,,0
10092,10092,Waverly Ave & Irving Ave,,43.040593,-76.137715,,,,,,0
10094,10094,E Raynor Ave & Henry St,,43.035823,-76.1404,,,,,,0
10102,10102,Waverly Ave & S Crouse Ave,,43.04052,-76.136815,,,,,,0
10121,10121,Sarah Loguen Bus Shelter,SARAH LOGUEN & E ADAMS ST,43.043039,-76.140451,,,,,,0
10124,10124,Thurber St & Alden St,,43.018584,-76.133223,,,,,,0
10127,10127,Onondaga Ave & Sterling Ave,,43.031562,-76.164613,,,,,,0
10128,10128,Delwood Dr & Village Blvd S,,43.131352,-76.312669,,,,,,0
10129,10129,Oswego Rd & Genesee St,,43.159223,-76.332768,,,,,,0
10133,10133,Delwood Dr & Village Blvd S,,43.131388,-76.312533,,,,,,0
10134,10134,New York State Fair (Across from Gate 2),,43.073858,-76.215398,,,,,,0
10136,10136,Oakwood Ave & Garfield Ave,,43.030937,-76.142875,,,,,,0
10138,10138,Harrison St & Sarah Loguen St,,43.044373,-76.140276,,,,,,0
10158,10158,Brewerton Rd & Bailey Rd,,43.112823,-76.146383,,,,,,0
10161,10161,Brewerton Rd & Bailey Rd,,43.11293,-76.146506,,,,,,0
10185,10185,Cedarpost Rd & Harvest Ln,,43.126985,-76.169724,,,,,,0
10186,10186,Harvest Ln & Cedarpost Rd,,43.126922,-76.169873,,,,,,0
10187,10187,North Medical Center,,43.119584,-76.161209,,,,,,0
10189,10189,Comstock Lot,,43.025482,-76.127772,,,,,,0
10190,10190,Colvin Lot,,43.022884,-76.125901,,,,,,0
10192,10192,Winding Ridge Rd N,,43.015932,-76.120906,,,,,,0
10194,10194,Winding Ridge Rd N,,43.016201,-76.12088,,,,,,0
10195,10195,Slocum Dr & Lambreth Ln,,43.018434,-76.116275,,,,,,0
10199,10199,Route 11 & Lawrence Rd,,43.115007,-76.145589,,,,,,0
10201,10201,Westcott St & E Genesee St,,43.045518,-76.119679,,,,,,0
10202,10202,Westcott St & E Genesee St,,43.045124,-76.119692,,,,,,0
10203,10203,Syracuse Stage - Community Folk Art Center,,43.046806,-76.137656,,,,,,0
10207,10207,Geddes St & Strathmore Dr,,43.019697,-76.174051,,,,,,0
10208,10208,Summit Ave & Stolp Ave,,43.030524,-76.166107,,,,,,0
10216,10216,Milton Ave & Bailey St,,43.057835,-76.229994,,,,,,0
10222,10222,Old Liverpool Rd & Lakeview Dr,,43.087626,-76.187326,,,,,,0
10223,10223,Oswego St & Cypress St,,43.102504,-76.204418,,,,,,0
10226,10226,Old Liverpool Rd & Lakeview Ter,,43.087358,-76.187228,,,,,,0
10227,10227,Westmoreland Ave & Erie Blvd E,,43.050876,-76.114955,,,,,,0
10228,10228,Erie Blvd E & Thompson Rd,,43.055685,-76.084339,,,,,,0
10231,10231,Oswego Rd & John Glenn Blvd,,43.130148,-76.219425,,,,,,0
10232,10232,Wegmans Rt 57,,43.134786,-76.223883,,,,,,0
10236,10236,Sunnycrest Rd & S Midler Ave,,43.061877,-76.104677,,,,,,0
10237,10237,Sunnycrest Rd & S Midler Ave,,43.062002,-76.104368,,,,,,0
10243,10243,Union Ave & Prospect Ave,,43.055785,-76.149157,,,,,,0
10245,10245,W Genesee St & Milton Ave,,43.052022,-76.189258,,,,,,0
10253,10253,Brewerton Rd & Elbow Rd,,43.114953,-76.145676,,,,,,0
10311,10311,State Hwy 49 mid-block stop,,43.287034,-76.134289,,,,,,0
10317,10317,S Main St & Lawrence Ave,,43.123903,-76.14082,,,,,,0
10318,10318,S Main St & Melrose Dr,,43.125092,-76.139002,,,,,,0
10319,10319,S Main St & Pleasant Ave,,43.126773,-76.136602,,,,,,0
10335,10335,Brewerton Rd & Cicero Town Hall,,43.169322,-76.117101,,,,,,0
10343,10343,Route 11 & Corporate Park Dr,,43.264966,-76.143387,,,,,,0
10354,10354,Route 11 & Crabtree Ln,,43.173962,-76.118564,,,,,,0
10355,10355,Rt 11 & Central Square Comm Park,,43.292716,-76.149512,,,,,,0
10358,10358,Route 11 & Railroad St,,43.278607,-76.144976,,,,,,0
10359,10359,Route 11 & Corporate Park Dr,,43.265288,-76.143485,,,,,,0
10361,10361,Route 11 & Kline Rd,,43.254774,-76.142251,,,,,,0
10366,10366,Route 11 & Mud Mill Rd,0 ,43.217093,-76.134626,,,,,,0
10367,10367,Route 11 & Crabtree Ln,,43.17441,-76.118909,,,,,,0
10369,10369,Harris Cir & Shirley Dr,,43.143532,-76.133387,,,,,,0
10371,10371,S Main St & Pleasant Ave,,43.126854,-76.136689,,,,,,0
10372,10372,S Main St & Melrose Dr,,43.125253,-76.138866,,,,,,0
10373,10373,S Main St & Lawrence Ave,,43.123903,-76.140906,,,,,,0
10405,10405,600 Erie Blvd W,,43.049349,-76.163703,,,,,,0
10418,10418,Bellevue Ave & Austin Ave,,43.031261,-76.188535,,,,,,0
10422,10422,W Fayette St & Niagara St,,43.047979,-76.162236,,,,,,0
10423,10423,W Fayette St & Tioga St,,43.047577,-76.163816,,,,,,0
10424,10424,W Fayette St & Oswego St,,43.047184,-76.165445,,,,,,0
10425,10425,W Fayette St & Seneca St,,43.0468,-76.167075,,,,,,0
10426,10426,W Fayette St & S Geddes St,,43.045907,-76.170741,,,,,,0
10428,10428,W Fayette St & Syracuse St,,43.047468,-76.177181,,,,,,0
10431,10431,W Fayette St & Hamilton St,,43.051643,-76.183014,,,,,,0
10444,10444,Euclid Ave & Brookford Rd,,43.037235,-76.100928,,,,,,0
10445,10445,Euclid Ave & Locksley Rd,,43.037877,-76.098089,,,,,,0
10446,10446,Kimber Rd & Killian Dr,,43.037352,-76.093389,,,,,,0
10447,10447,Kimber Rd & Randall Rd,,43.030906,-76.092577,,,,,,0
10448,10448,Randall Rd & Hamlet Crst,,43.031021,-76.09138,,,,,,0
10450,10450,E Genesee St & Unnamed Road,,43.042923,-76.095437,,,,,,0
10451,10451,Kimber Rd & Euclid Ave,,43.039429,-76.093656,,,,,,0
10457,10457,Nottingham Rd & Meadowbrook Dr,,43.032279,-76.111746,,,,,,0
10458,10458,Meadowbrook Dr & Montana St,,43.034829,-76.111112,,,,,,0
10465,10465,Westcott St & Euclid Ave,,43.036932,-76.118979,,,,,,0
10471,10471,Oakwood,,43.032323,-76.129475,,,,,,0
10474,10474,Colvin St & Beard Pl,,43.025836,-76.144339,,,,,,0
10476,10476,S Salina St & Richfield Ave,S SALINA ST & RICHFIELD AVE,42.988981,-76.144307,,,,,,0
10477,10477,W Seneca Tpke & Milburn Dr,W SENECA TPKE & MILBURN DR,43.001769,-76.15059,,,,,,0
10478,10478,Valley Dr & Englewood Ave,VALLEY DR & ENGLEWOOD AVE,43.00511,-76.154211,,,,,,0
10479,10479,Valley Dr & Marvin Rd,,43.011889,-76.157729,,,,,,0
10480,10480,Valley Dr & W Lafayette Ave,,43.017943,-76.160953,,,,,,0
10482,10482,Glenwood Ave & Clyde Ave,,43.019313,-76.162012,,,,,,0
10483,10483,Glenwood Ave & Craddock St,,43.019555,-76.162592,,,,,,0
10484,10484,Glenwood Ave & Summit Ave,,43.019888,-76.165367,,,,,,0
10485,10485,Glenwood Ave & Arlington Ave,,43.019952,-76.166576,,,,,,0
10486,10486,Glenwood Ave & Columbia Ave,,43.019881,-76.167846,,,,,,0
10487,10487,S Geddes St & Arden Dr,,43.021398,-76.174296,,,,,,0
10488,10488,S Salina St & Dorwin Ave,S SALINA ST & DORWIN AVE,42.985319,-76.143622,,,,,,0
10494,10494,Meadowbrook Dr & Harrington Rd,,43.04157,-76.102696,,,,,,0
10495,10495,Columbus Ave & Lexington Ave,,43.047086,-76.121379,,,,,,0
10496,10496,Columbus Ave & E Fayette St,,43.048232,-76.121365,,,,,,0
10500,10500,Teall Ave & Hawley Ave,,43.055592,-76.12203,,,,,,0
10502,10502,Teall Ave & Craton ST,,43.056801,-76.122102,,,,,,0
10503,10503,Teall Ave & James St,,43.065252,-76.122691,,,,,,0
10512,10512,Teall Ave & Galster Ave,,43.074636,-76.123255,,,,,,0
10513,10513,Teall Ave & Short St,,43.077304,-76.123349,,,,,,0
10518,10518,Court St & Wadsworth St,,43.080365,-76.142813,,,,,,0
10519,10519,Court St & Grant Blvd,,43.074831,-76.153487,,,,,,0
10520,10520,1st North St & Danforth St,,43.071411,-76.154023,,,,,,0
10521,10521,1st North St & Kirkpatrick St,,43.070765,-76.152394,,,,,,0
10522,10522,1st North St & Culbert St,,43.070362,-76.151395,,,,,,0
10523,10523,1st North St & Delong Ave,,43.069967,-76.15042,,,,,,0
10524,10524,1st North St & Pond St,,43.069411,-76.149076,,,,,,0
10529,10529,Butternut St & Park St,,43.063051,-76.143938,,,,,,0
10530,10530,Butternut St & Schneider St,,43.062478,-76.144358,,,,,,0
10533,10533,E Genesee St & Stoneridge Dr,,43.039189,-76.080355,,,,,,0
10534,10534,E Genesee St & Paddock Dr,,43.036117,-76.072269,,,,,,0
10535,10535,Orvilton Dr & Lansdowne Rd,,43.036803,-76.069651,,,,,,0
10537,10537,Orvilton Dr & Newfield Rd,,43.038055,-76.069068,,,,,,0
10539,10539,Thompson Rd & Kinne Rd,,43.042585,-76.0686,,,,,,0
10540,10540,Thompson Rd & Radcliffe Rd,,43.04647,-76.07497,,,,,,0
10544,10544,Thompson Rd & Alpine Dr North,,43.053462,-76.081888,,,,,,0
10546,10546,Thompson Rd & Headson Dr,,43.055038,-76.082785,,,,,,0
10549,10549,James St & Leo Ave,,43.069378,-76.095848,,,,,,0
10550,10550,James St & N Midler Ave,,43.06895,-76.105181,,,,,,0
10552,10552,James St & Paul Ave,,43.067513,-76.117651,,,,,,0
10553,10553,James St & Teall Ave,,43.065127,-76.122568,,,,,,0
10561,10561,E Adams St & S McBride St,,43.04272,-76.144116,,,,,,0
10565,10565,Oakwood Ave & Burt St,,43.038433,-76.145591,,,,,,0
10568,10568,Oakwood Ave & E Raynor Ave,,43.035487,-76.145398,,,,,,0
10569,10569,Oakwood Ave & E Castle St,,43.034064,-76.145277,,,,,,0
10573,10573,E Colvin St & Lorraine Ave,,43.025289,-76.132386,,,,,,0
10576,10576,Jamesville Ave & Butler St,,43.018349,-76.130276,,,,,,0
10577,10577,Jamesville Ave & Comstock Ave,,43.015742,-76.128023,,,,,,0
10578,10578,E Brighton Ave & Ball Cir,,43.012588,-76.134664,,,,,,0
10579,10579,E Brighton Ave & Intrepid La,,43.003462,-76.130104,,,,,,0
10580,10580,Thurber St & Jamesville Ave,,43.019012,-76.130965,,,,,,0
10592,10592,E Colvin St & Buckingham Ave,,43.022019,-76.120241,,,,,,0
10593,10593,E Colvin St & Lancaster Ave,,43.021904,-76.121697,,,,,,0
10594,10594,Meadowbrook Dr & Buckingham Ave,,43.024732,-76.120705,,,,,,0
10596,10596,Meadowbrook Dr & Westcott St,,43.026314,-76.118247,,,,,,0
10599,10599,Meadowbrook Dr & Broad St,,43.030501,-76.115759,,,,,,0
10600,10600,Meadowbrook Dr & Westmoreland Ave,,43.0316,-76.11366,,,,,,0
10601,10601,Meadowbrook Dr & Cumberland Pl,,43.031939,-76.112561,,,,,,0
10602,10602,Meadowbrook Dr & Nottingham Rd,,43.032252,-76.111857,,,,,,0
10603,10603,Euclid Ave & Houston Ave,,43.036996,-76.110959,,,,,,0
10604,10604,Jamesville Ave & Ainsley Dr,,43.011478,-76.124565,,,,,,0
10605,10605,Lancaster Ave & Meadowbrook Dr,,43.024876,-76.121876,,,,,,0
10606,10606,Lancaster Ave & E Colvin St,,43.02202,-76.121635,,,,,,0
10613,10613,Comstock Ave & Thurber St,,43.019269,-76.128264,,,,,,0
10614,10614,Comstock Ave & Jamesville Ave,,43.015787,-76.127961,,,,,,0
10617,10617,E Brighton Ave & S Salina St,,43.020723,-76.142866,,,,,,0
10618,10618,E Colvin St & S State St,,43.025862,-76.143488,,,,,,0
10619,10619,Garfield Ave & Woodland Ave,,43.029657,-76.142334,,,,,,0
10623,10623,Oakwood Ave & E Raynor Ave,,43.035505,-76.145336,,,,,,0
10626,10626,Oakwood Ave & Burt St,,43.038262,-76.145554,,,,,,0
10630,10630,S Geddes St & Bellevue Ave,,43.032767,-76.175234,,,,,,0
10635,10635,Bellevue Ave & Onondaga Ave,,43.033191,-76.164969,,,,,,0
10636,10636,Bellevue Ave & Chester St,,43.033491,-76.157812,,,,,,0
10638,10638,Bellevue Ave & Midland Ave,,43.03357,-76.156036,,,,,,0
10641,10641,S Salina St & W Colvin St,S SALINA ST & W COLVIN ST,43.02564,-76.145363,,,,,,0
10653,10653,Almond St & Madison St,,43.045314,-76.14215,,,,,,0
10656,10656,Midland Ave & Furman St,,43.030614,-76.153461,,,,,,0
10657,10657,Midland Ave & Cortland Ave,,43.031581,-76.153929,,,,,,0
10659,10659,South Ave & E Bissell St,,43.025739,-76.158871,,,,,,0
10660,10660,South Ave & Cortland Ave,,43.028719,-76.157917,,,,,,0
10662,10662,South Ave & Tallman St,,43.036124,-76.158932,,,,,,0
10663,10663,South Ave & W Onondaga St,,43.03923,-76.159063,,,,,,0
10671,10671,Valley Dr & Griffin St,,43.014334,-76.159083,,,,,,0
10678,10678,James St & Teall Ave,,43.065163,-76.122371,,,,,,0
10680,10680,S Salina St & Cortland Ave,S SALINA ST & CORTLAND AVE,43.037854,-76.149774,,,,,,0
10689,10689,Park St & Danforth St,,43.067921,-76.156385,,,,,,0
10690,10690,Lodi St & John St,,43.061193,-76.149297,,,,,,0
10693,10693,Park St & Strand Pl,,43.065482,-76.150353,,,,,,0
10694,10694,N Salina St & Court St,,43.067269,-76.158929,,,,,,0
10696,10696,Teall Ave & Roxford Rd S,,43.081968,-76.1236,,,,,,0
10697,10697,Teall Ave & Lorenzo Dr,,43.079784,-76.123567,,,,,,0
10698,10698,Schaffer Ave & Arterial Rd,,43.080856,-76.121046,,,,,,0
10699,10699,Arterial Rd & Teall Ave,,43.08093,-76.123614,,,,,,0
10701,10701,Lyncourt Dr & Court St,,43.083174,-76.129845,,,,,,0
10708,10708,Grant Blvd & Pleasantview Ave,,43.072532,-76.133714,,,,,,0
10717,10717,Sedgwick Dr & Rugby Rd,,43.06716,-76.133081,,,,,,0
10718,10718,Rugby Rd & Dewitt St,,43.067044,-76.133995,,,,,,0
10719,10719,Rugby Rd & Helen St,,43.066974,-76.135131,,,,,,0
10720,10720,Rugby Rd & Oak St,,43.066966,-76.136242,,,,,,0
10721,10721,Oak St & Sidney St,,43.065676,-76.136256,,,,,,0
10722,10722,Oak St & Farmer St,,43.064414,-76.136196,,,,,,0
10723,10723,Oak St & Park St,,43.063349,-76.136136,,,,,,0
10724,10724,Oak St & Jasper St,,43.062435,-76.136039,,,,,,0
10725,10725,Oak St & Douglas St,,43.06214,-76.136015,,,,,,0
10726,10726,Oak St & Highland Ave,,43.06086,-76.135918,,,,,,0
10727,10727,S Midler Ave & Northcliffe Rd,,43.066353,-76.104878,,,,,,0
10729,10729,S Salina St & W Seneca Tpke,,43.000626,-76.142798,,,,,,0
10730,10730,S Salina St & E Seneca Tpke,,43.000814,-76.142711,,,,,,0
10731,10731,Colvin St & Garfield Ave,,43.026066,-76.141797,,,,,,0
10734,10734,Broad St & Buckingham Ave,,43.030265,-76.121385,,,,,,0
10735,10735,Broad St & Kensington Pl,,43.030335,-76.119917,,,,,,0
10736,10736,Broad St & Meadowbrook Dr,,43.030528,-76.116104,,,,,,0
10738,10738,Fellows Ave & Meadowbrook Dr,,43.031154,-76.114684,,,,,,0
10739,10739,Fellows Ave & Montana St,,43.034753,-76.114974,,,,,,0
10741,10741,Euclid Ave & Westcott St,,43.03686,-76.118832,,,,,,0
10756,10756,Burnet Ave & Winton St,,43.053973,-76.123218,,,,,,0
10761,10761,Clover Ridge Dr & Northcliffe Rd,,43.066949,-76.093076,,,,,,0
10762,10762,Clover Ridge Dr & James St,,43.069411,-76.093293,,,,,,0
10763,10763,Exeter St & Hazel Ave,,43.075197,-76.080737,,,,,,0
10764,10764,Kirkville Rd & Greentree Dr,,43.075424,-76.076107,,,,,,0
10765,10765,Kirkville Rd & Washburn Dr,,43.075485,-76.074798,,,,,,0
10766,10766,Kirkville Rd & Longwood Dr,,43.075641,-76.070946,,,,,,0
10767,10767,Kirkville Rd & Stillwater Dr,,43.075693,-76.069773,,,,,,0
10768,10768,Kirkville Rd & Watertree Dr,,43.075763,-76.068218,,,,,,0
10769,10769,Kirkville Rd & Franklin Park,,43.076384,-76.064661,,,,,,0
10770,10770,Kirkville Rd & Arones Dr,,43.076544,-76.063648,,,,,,0
10771,10771,Thompson Rd & James St,,43.069596,-76.090848,,,,,,0
10772,10772,Clover Ridge Dr & Northcliffe Rd,,43.067083,-76.093137,,,,,,0
10773,10773,Clover Ridge Dr &Glencove Rd,,43.064818,-76.092933,,,,,,0
10774,10774,Shotwell Park & James St,,43.068307,-76.115601,,,,,,0
10775,10775,Teall Ave & Craton St,,43.056926,-76.122163,,,,,,0
10776,10776,Teall Ave & Hawley Ave,,43.055717,-76.122092,,,,,,0
10782,10782,Columbus Ave & Lombard Ave,,43.048582,-76.121414,,,,,,0
10783,10783,Columbus Ave & Lexington Ave,,43.047212,-76.121441,,,,,,0
10784,10784,E Genesee St & Fellows Ave,,43.045425,-76.115854,,,,,,0
10786,10786,Euclid Ave & Bradford Pky,,43.036547,-76.102102,,,,,,0
10787,10787,Euclid Ave & Shirley Rd,,43.036003,-76.103411,,,,,,0
10788,10788,Euclid Ave & Standish Dr,,43.034983,-76.104498,,,,,,0
10789,10789,Euclid Ave & Bradford Ln,,43.034886,-76.10556,,,,,,0
10790,10790,Euclid Ave & Scott Ave,,43.034869,-76.106621,,,,,,0
10791,10791,Meadowbrook Dr & Buckingham Ave,,43.02543,-76.120568,,,,,,0
10793,10793,S Salina St & E Castle St,S SALINA ST & E CASTLE ST,43.033162,-76.148868,,,,,,0
10800,10800,Oak St & Highland Ave,,43.060734,-76.135832,,,,,,0
10802,10802,Oak St & Park St,,43.063205,-76.13605,,,,,,0
10803,10803,Oak St & Farmer St,,43.064298,-76.136123,,,,,,0
10804,10804,Oak St & Rugby Rd,,43.066885,-76.136304,,,,,,0
10805,10805,Rugby Rd & Helen St,,43.066938,-76.135353,,,,,,0
10806,10806,Rugby Rd & Dewitt St,,43.066982,-76.134242,,,,,,0
10807,10807,Rugby Rd & Sedgwick Dr,,43.067017,-76.133119,,,,,,0
10811,10811,Rugby Rd & Brattle Rd,,43.067317,-76.12881,,,,,,0
10815,10815,Butternut St & 3rd Ave,,43.06972,-76.143347,,,,,,0
10827,10827,Lodi St & Catawba St,,43.062744,-76.152233,,,,,,0
10828,10828,Lodi St & Mary ST,,43.062161,-76.151209,,,,,,0
10830,10830,Lodi St & Butternut St,,43.059964,-76.147114,,,,,,0
10831,10831,N Midler Ave & New Court Ave,,43.076274,-76.105734,,,,,,0
10833,10833,Route 298 & Arterial Rd,,43.081776,-76.119575,,,,,,0
10840,10840,Court St & Park St,,43.06863,-76.1581,,,,,,0
10842,10842,N Salina St & Kirkpatrick St,,43.064878,-76.15671,,,,,,0
10843,10843,N Salina St & Catawba St,,43.06185,-76.154184,,,,,,0
10844,10844,N Salina St & Ash St,,43.059404,-76.152249,,,,,,0
10845,10845,N Salina St & Butternut St,,43.057802,-76.152067,,,,,,0
10847,10847,Midland Ave & W Lafayette Ave,,43.01908,-76.14895,,,,,,0
10851,10851,Valley Vista Apts,W SENECA TPKE & UNNAMED STREET,43.00094,-76.144228,,,,,,0
10852,10852,Valley Dr & Merritt Ave,,42.999174,-76.152998,,,,,,0
10856,10856,S Geddes St & Grant Ave,,43.031801,-76.175334,,,,,,0
10858,10858,Belleveue Ave & Arthur St,,43.032804,-76.176912,,,,,,0
10859,10859,Bellevue Ave & Duane St,,43.032742,-76.178318,,,,,,0
10860,10860,Bellevue Ave & Hoeffler St,,43.032725,-76.179293,,,,,,0
10863,10863,Belleveu Ave & Kandace St,,43.032619,-76.182402,,,,,,0
10867,10867,Bellevue Ave & Velasko Rd,,43.032066,-76.187054,,,,,,0
10868,10868,Bellevue Ave & Glenwood Ave,,43.029213,-76.193175,,,,,,0
10872,10872,Glenwood Ave & McDonald Rd,,43.019599,-76.175544,,,,,,0
10874,10874,Glenwood AVe & Calvin Rd,,43.021982,-76.178058,,,,,,0
10875,10875,Glenwood Ave & Reed Ave,,43.025277,-76.1803,,,,,,0
10876,10876,Glenwood Ave & Wolcott Ave,,43.025001,-76.182261,,,,,,0
10877,10877,Glenwood AVe & Velasko Rd,,43.025861,-76.185172,,,,,,0
10882,10882,Winkworth Pky & Bellevue Ave,,43.027024,-76.205773,,,,,,0
10883,10883,Bellevue Ae & Olmstead Pl,,43.025442,-76.211387,,,,,,0
10884,10884,Bellevue Ave & Onondaga Blvd,,43.02648,-76.212546,,,,,,0
10885,10885,Fay Rd & Henderson Pl,,43.029927,-76.213704,,,,,,0
10886,10886,Fay Rd & Taunton Heights Dr,,43.03059,-76.213531,,,,,,0
10887,10887,Fay Rd & Grand Ave,,43.031332,-76.212667,,,,,,0
10888,10888,Delaware St & Holland St,,43.036021,-76.165915,,,,,,0
10889,10889,Delaware St & Kellogg St,,43.03646,-76.16705,,,,,,0
10890,10890,Delaware St & Fenton St,,43.039328,-76.173142,,,,,,0
10891,10891,Delaware St & Grand Ave,,43.039651,-76.173783,,,,,,0
10897,10897,Grand Ave & Homer Ave,,43.036454,-76.189098,,,,,,0
10900,10900,Grand Ave & Mayson Ave,,43.034139,-76.197342,,,,,,0
10901,10901,Grand Ave & Graston Ave,,43.033298,-76.198798,,,,,,0
10903,10903,Grand Ave & Westhill HS Ent Dr N,,43.031849,-76.203376,,,,,,0
10904,10904,Grand Ave & Hillcrest Rd,,43.03176,-76.205585,,,,,,0
10905,10905,Grand Ave & Ormsby Dr,,43.031618,-76.21015,,,,,,0
10906,10906,Fay Rd & Ludden Pky,,43.032577,-76.211605,,,,,,0
10908,10908,Fay Rd & Bishop Ludden Entrance,,43.034617,-76.209309,,,,,,0
10909,10909,Butternut St & S Alvord St,,43.061583,-76.144952,,,,,,0
10910,10910,Pond St & Spring St,,43.067747,-76.15014,,,,,,0
10912,10912,Pond St & Becker St,,43.07188,-76.147035,,,,,,0
10913,10913,Pond St & Warham St,,43.072444,-76.146602,,,,,,0
10915,10915,Grant Blvd & Craig St,,43.07298,-76.144515,,,,,,0
